/tsm_fpool,3.7T,2.2T,1.5T,60%,TSM_OPBHE,2022/07/04
/tsm_archivelog,838G,545G,294G,65%,TSM_OPBHE,2022/07/04
/tsm_backup_db,559G,129G,430G,24%,TSM_OPBHE,2022/07/04
/tsm_fpool_copia,8.1T,6.8T,1.4T,84%,TSM_OPBHE,2022/07/04
/tsm_db,559G,71G,489G,13%,TSM_OPBHE,2022/07/04
/tsm_activelog,559G,30G,530G,6%,TSM_OPBHE,2022/07/04
/tsm_archivelog,300G,788M,300G,1%,TSM_OPBLM,2022/07/04
/tsm_activelog,300G,31G,270G,11%,TSM_OPBLM,2022/07/04
/tsm_fpool_copia,5.7T,4.8T,953G,84%,TSM_OPBLM,2022/07/04
/tsm_db,300G,185G,116G,62%,TSM_OPBLM,2022/07/04
/tsm_fpool,2.5T,1010G,1.5T,41%,TSM_OPBLM,2022/07/04
/tsm_fpool,3.0T,2.5T,511G,84%,TSM_OPBSA,2022/07/04
/tsm_fpool_copia,4.7T,4.5T,163G,97%,TSM_OPBSA,2022/07/04
/tsm_fpool_disco,5.0T,3.6G,5.0T,1%,TSM_OPBSA,2022/07/04
/tsm_backup_db,300G,33M,300G,1%,TSM_OPBSA,2022/07/04
/tsm_db,300G,258G,43G,86%,TSM_OPBSA,2022/07/04
/tsm_activelog,50G,30G,21G,59%,TSM_OPBSA,2022/07/04
/tsm_archivelog,150G,1.5G,149G,1%,TSM_OPBSA,2022/07/04
/tsm_activelog,50G,31G,20G,62%,TSM_OPFLA,2022/07/04
/tsm_archivelog,150G,53M,150G,1%,TSM_OPFLA,2022/07/04
/tsm_backup_db,300G,46G,255G,16%,TSM_OPFLA,2022/07/04
/tsm_fpool,1.4T,388G,1012G,28%,TSM_OPFLA,2022/07/04
/tsm_db,300G,28G,273G,10%,TSM_OPFLA,2022/07/04
/tsm_fpool_copia,4.0T,1.9T,2.2T,47%,TSM_OPFLA,2022/07/04
/tsm_fpool,525G,213G,313G,41%,TSM_OPFNS,2022/07/04
/tsm_fpool_copia,1.3T,879G,442G,67%,TSM_OPFNS,2022/07/04
/tsm_backup_db,200G,52G,149G,26%,TSM_OPFNS,2022/07/04
/tsm_activelog,50G,50G,976M,99%,TSM_OPFNS,2022/07/04
/tsm_archivelog,150G,713M,150G,1%,TSM_OPFNS,2022/07/04
/tsm_db,200G,11G,190G,6%,TSM_OPFNS,2022/07/04
/tsm_db,300G,71G,230G,24%,TSM_OPPAE,2022/07/04
/tsm_archivelog,150G,44G,107G,30%,TSM_OPPAE,2022/07/04
/tsm_activelog,50G,30G,21G,59%,TSM_OPPAE,2022/07/04
/tsm_fpool_copia,7.0T,4.9T,2.2T,69%,TSM_OPPAE,2022/07/04
/tsm_fpool,1.7T,1005G,736G,58%,TSM_OPPAE,2022/07/04
/tsm_backup_db,200G,156G,45G,78%,TSM_OPPAE,2022/07/04
/tsm_fpool,3.0T,1.1T,2.0T,36%,TSM_OPRCE,2022/07/04
/tsm_db,300G,84G,217G,28%,TSM_OPRCE,2022/07/04
/tsm_archivelog,300G,15G,286G,5%,TSM_OPRCE,2022/07/04
/tsm_activelog,100G,45G,56G,45%,TSM_OPRCE,2022/07/04
/tsm_backup_db,300G,200G,101G,67%,TSM_OPRCE,2022/07/04
/tsm_fpool_copia,9.6T,5.5T,4.2T,57%,TSM_OPRCE,2022/07/04
/tsm_archivelog,150G,1.1G,149G,1%,TSM_OPRJO,2022/07/04
/tsm_activelog,50G,32G,19G,64%,TSM_OPRJO,2022/07/04
/tsm_db,300G,101G,200G,34%,TSM_OPRJO,2022/07/04
/tsm_backup_db,1.0T,227G,797G,23%,TSM_OPRJO,2022/07/04
/tsm_fpool_copia,15T,4.3T,11T,29%,TSM_OPRJO,2022/07/04
/tsm_fpool,7.0T,910G,6.2T,13%,TSM_OPRJO,2022/07/04
/tsm_backup_db,300G,173G,128G,58%,TSM_OPSDR,2022/07/04
/tsm_fpool_copia,6.0T,5.9T,150G,98%,TSM_OPSDR,2022/07/04
/tsm_fpool,1.5T,1.2T,275G,82%,TSM_OPSDR,2022/07/04
/tsm_activelog,50G,33G,18G,66%,TSM_OPSDR,2022/07/04
/tsm_db,300G,90G,211G,30%,TSM_OPSDR,2022/07/04
/tsm_archivelog,150G,736M,150G,1%,TSM_OPSDR,2022/07/04
/tsm_activelog,50G,29G,22G,58%,TSM_OPSPO,2022/07/04
/tsm_archivelog,150G,844M,150G,1%,TSM_OPSPO,2022/07/04
/tsm_backup_db,500G,184G,317G,37%,TSM_OPSPO,2022/07/04
/tsm_fpool_disco,5.0T,35M,5.0T,1%,TSM_OPSPO,2022/07/04
/tsm_fpool,2.0T,1.1T,970G,53%,TSM_OPSPO,2022/07/04
/tsm_db,200G,97G,103G,49%,TSM_OPSPO,2022/07/04
